message,intention,equipe
What does pending mean on a cash withdrawal?,pending_cash_withdrawal,retrait
How long does it take for cash withdrawals to hit my account?,pending_cash_withdrawal,retrait
Can you explain to me why a cash withdrawal shows up as pending?,pending_cash_withdrawal,retrait
"I got cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",pending_cash_withdrawal,retrait
I made a deposit in the ATM and it has not cleared,pending_cash_withdrawal,retrait
"My account says there are pending funds right now from withdrawing from an ATM, but my card was declined and I never took out any money. When will that money be deposited back into my account?",pending_cash_withdrawal,retrait
How long before I can see that my cash withdrawal has taken place?,pending_cash_withdrawal,retrait
My account says I have money but I withdrew it in cash.,pending_cash_withdrawal,retrait
How do I get my cash withdrawal to show?,pending_cash_withdrawal,retrait
I didn't receive my money earlier and it says the transaction is still in progress. Can you fix it?,pending_cash_withdrawal,retrait
"Hello. I have a transaction in my account listed as pending. I tried to use an ATM at the city centre, but the machine declined my card, and I did not receive the money. Why is the transaction still pending if I did not receive the money.",pending_cash_withdrawal,retrait
How long does it typically take for a pending ATM withdrawal to clear?,pending_cash_withdrawal,retrait
"Hello, I'm having trouble with my card, I don't understand what's happening, I tried using the ATM machine earlier but it wasn't working but seems like the transactions is still in progress, can you cancel it for me?",pending_cash_withdrawal,retrait
What is a pending cash withdrawal?,pending_cash_withdrawal,retrait
When will a cash withdrawal show up?,pending_cash_withdrawal,retrait
"Hi, I tried to withdraw some money from an ATM and the machine was broken.  It says that the transaction is still in progress.  Can you double check to see what's happening? I don't want to be charged since I was not able to withdraw the money.",pending_cash_withdrawal,retrait
My ATM withdrawal is taking forever,pending_cash_withdrawal,retrait
What does it mean when a cash withdrawal is pending?,pending_cash_withdrawal,retrait
how long will my cash withdrawal be pending for?,pending_cash_withdrawal,retrait
Why is my withdrawl to cash still pending?,pending_cash_withdrawal,retrait
There is a pending transaction on my account for when I tried to get money from the ATM earlier and it did not work. Can you fix this?,pending_cash_withdrawal,retrait
How long until I see a cash withdrawal?,pending_cash_withdrawal,retrait
"I tried to get some with-drawls but the machine didn't work. The transaction still seems in progress.Seems like  something is wrong,I don't want to be charged for Transaction i did not make.",pending_cash_withdrawal,retrait
How long will a cash withdrawal be pending?,pending_cash_withdrawal,retrait
Why does a cash withdrawal show as pending?,pending_cash_withdrawal,retrait
Explain pending transactions.,pending_cash_withdrawal,retrait
How is my ATM deposit not available yet?,pending_cash_withdrawal,retrait
"My cash withdrawal is showing as pending, why?",pending_cash_withdrawal,retrait
Can you let me know why my cash withdrawal is still pending?,pending_cash_withdrawal,retrait
I made a cash withdrawal and it is still listed as a pending transaction.,pending_cash_withdrawal,retrait
"I've been waiting for 3 days, why is my withdrawal still pending?",pending_cash_withdrawal,retrait
"I removed cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",pending_cash_withdrawal,retrait
How long will my ATM withdrawal be pending?,pending_cash_withdrawal,retrait
"I tried to take out some money from an ATM earlier today and it was declined. Looking on my screen now, I still see that it's pending for that amount. I didn't actually get that money, so I don't want it processed on my account.",pending_cash_withdrawal,retrait
Why is my cash still pending that I put in ATM?,pending_cash_withdrawal,retrait
In my account I noticed my ATM withdrawal is still pending,pending_cash_withdrawal,retrait
"My withdrawal is pending, why?",pending_cash_withdrawal,retrait
Why would a cash withdrawal be pending?,pending_cash_withdrawal,retrait
Why is my withdrawal from the ATM still showing as pending?,pending_cash_withdrawal,retrait
Can you please tell me why my cash withdrawal is still pending?,pending_cash_withdrawal,retrait
"I Withdrew cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I received the cash already?",pending_cash_withdrawal,retrait
"Hello, I tried to take some cash out of the ATM but I looked at my statement and it still shows that it's pending. Is the machine broken? Will I receive my money back or will I be charged for this?",pending_cash_withdrawal,retrait
I made a cash withdraw and it shows up as pending why is that?,pending_cash_withdrawal,retrait
What should I do if I see a withdrawal is pending?,pending_cash_withdrawal,retrait
"I tempted to get some money out of the machine earlier and it did not work.Looking now, the transaction actually shows to still be in progress. I would certainly appreciate someone look into this and let me know what's going on. I definitely do not want to be charged for money I never received.",pending_cash_withdrawal,retrait
"Hello, I tried to take out some money out of the ATM, but it's still showing that it's pending? I really don't want to be charged for this.",pending_cash_withdrawal,retrait
how long until a cash withdrawal will show on my account,pending_cash_withdrawal,retrait
"I needed cash today, so I used another provider's ATM, and when I attempted to withdraw, it declined. I just checked it out and I'm still showing my account with that amount pending! I didn't take any money out, it was declined, so I don't want that to be processed as a withdrawal.",pending_cash_withdrawal,retrait
why isnt my cash withdrawal showing,pending_cash_withdrawal,retrait
How many different currencies can I hold money in?,fiat_currency_support,paiement
Do you allow currency exchanges?,fiat_currency_support,paiement
Is the EUR accepted for exchanges?,fiat_currency_support,paiement
What currencies can I have?,fiat_currency_support,paiement
Are EUR exchanges allowed?,fiat_currency_support,paiement
I want to have multiple currencies in my account if possible.,fiat_currency_support,paiement
Can exchanged be made to EUR?,fiat_currency_support,paiement
Can you convert to EUR?,fiat_currency_support,paiement
"What currencies can I not hold many in, if so what are they?",fiat_currency_support,paiement
What currencies do you offer?,fiat_currency_support,paiement
Are all fiat currencies supported?,fiat_currency_support,paiement
Can I change or hold different currency?,fiat_currency_support,paiement
Which flat currencies are supported for holding and exchange?,fiat_currency_support,paiement
What other fiat currencies can I use?,fiat_currency_support,paiement
Can you tell me how many currencies I can hold?,fiat_currency_support,paiement
What types of foreign money can be used with this service.?,fiat_currency_support,paiement
What fiat currencies do you support?,fiat_currency_support,paiement
"I need to hold money, what currencies can I use?",fiat_currency_support,paiement
Can you do exchanges of EUR?,fiat_currency_support,paiement
What types of fiduciary currencies are supported for tenure and exchange?,fiat_currency_support,paiement
